Longitude,Latitude,image,location
-3.71172786377166,40.4302710763766,https://informo.madrid.es/cameras/Camara07311.jpg?v=39983,ALBERTO AGUILERA - MÁRTIRES DE ALCALÁ
-3.64013452689016,40.3943923770882,https://informo.madrid.es/cameras/Camara13304.jpg?v=39983,PABLO NERUDA - FUENTE CARRANTONA
-3.6253224901263,40.3833904680728,https://informo.madrid.es/cameras/Camara18301.jpg?v=39983,ALBUFERA - DEMOCRACIA
-3.66871138009731,40.4245226477132,https://informo.madrid.es/cameras/Camara04304.jpg?v=39983,GOYA - DOCTOR ESQUERDO
-3.71447722530376,40.4006226293067,https://informo.madrid.es/cameras/Camara02310.jpg?v=39983,PIRAMIDES
-3.72059622646489,40.4041209229378,https://informo.madrid.es/cameras/Camara11310.jpg?v=39983,MELANCOLICOS
-3.72085481645511,40.413965827844,https://informo.madrid.es/cameras/Camara01312.jpg?v=39983,VIRGEN DEL PUERTO - PUENTE DE SEGOVIA
-3.6862269715792,40.4379400160201,https://informo.madrid.es/cameras/Camara04309.jpg?v=39983,MARIA DE MOLINA - SERRANO
-3.6511381676961,40.4494053747709,https://informo.madrid.es/cameras/Camara15304.jpg?v=39983,ARTURO SORIA - GREGORIO BENITEZ
-3.68295411554663,40.4377536763851,https://informo.madrid.es/cameras/Camara04311.jpg?v=39983,VELAZQUEZ - MARIA DE MOLINA
-3.68872795853866,40.4305915676197,https://informo.madrid.es/cameras/Camara07303.jpg?v=39983,CASTELLANA - JOSE ORTEGA Y GASSET
-3.69923151686566,40.4009280532517,https://informo.madrid.es/cameras/Camara02305.jpg?v=39983,SANTA MARIA DE LA CABEZA
-3.72167810663169,40.4372667568143,https://informo.madrid.es/cameras/Camara09304.jpg?v=39983,FARO MONCLOA - PRINCESA
-3.72172006759321,40.4372661534638,https://informo.madrid.es/cameras/Camara09305.jpg?v=39983,FARO MONCLOA - A6
-3.7293943944027,40.4143551026534,https://informo.madrid.es/cameras/Camara10319.jpg?v=39983,AV DE PORTUGAL - PUERTA DEL ANGEL
-3.73178741461319,40.3884080927332,https://informo.madrid.es/cameras/Camara11309.jpg?v=39983,GENERAL RICARDOS - OCA
-3.66773733699182,40.4589230186244,https://informo.madrid.es/cameras/Camara05303.jpg?v=39983,COSTA RICA - JOSÉ MARIA SOLER
-3.65380697696926,40.3916381745692,https://informo.madrid.es/cameras/Camara13302.jpg?v=39983,ALBUFERA - BUENOS AIRES
-3.71748288697177,40.4825133436259,https://informo.madrid.es/cameras/Camara08310.jpg?v=39983,HERRERA ORIA - ISLA DE AROSA
-3.70419310325823,40.4794013004621,https://informo.madrid.es/cameras/Camara08311.jpg?v=39983,GINZO DE LIMIA - MONFORTE DE LEMOS
