X,Y,Z,description,
-3.67672677513625,40.3924259771051,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02308.jpg?v=39983  width=300 height=220/><br/>M30 - PK10+900 C (MENDEZ ALVARO)</div>
-3.73405326511502,40.4264887245659,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara09309.jpg?v=39983  width=300 height=220/><br/>M30 - PK19+700 D (MARQUES DE MONISTROL)</div>
-3.73890775169405,40.4346488208148,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara09310.jpg?v=39983  width=300 height=220/><br/>M30 - PK20+700 D (PUENTE DE LOS FRANCESES)</div>
-3.75388390493238,40.3620757350818,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara10309.jpg?v=39983  width=300 height=220/><br/>PESETA - CARABANCHEL ALTO</div>
-3.66421711572923,40.4838688702002,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara15302.jpg?v=39983  width=300 height=220/><br/>M-11 - CONDE MAYALDE</div>
-3.66373168155164,40.4832996639864,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara15301.jpg?v=39983  width=300 height=220/><br/>M-11 - ARTURO SORIA</div>
-3.71674428829043,40.4857739012734,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08309.jpg?v=39983  width=300 height=220/><br/>VENTISQUERO DE LA CONDESA</div>
-3.69289138703954,40.3516156532895,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara17301.jpg?v=39983  width=300 height=220/><br/>AV ANDALUCIA - ALCOCER</div>
-3.66487905008187,40.5047727461688,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08313.jpg?v=39983  width=300 height=220/><br/>PALAS DEL REY - VALCARLOS</div>
-3.64964227959373,40.4946309486061,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16316.jpg?v=39983  width=300 height=220/><br/>NICETO A. ZAMORA - EMILIO HERRERA</div>
-3.76556743966716,40.3730556578857,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara10307.jpg?v=39983  width=300 height=220/><br/>AV AVIACION - JOAQUIN TURINA</div>
-3.66596263436384,40.403651557445,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara13305.jpg?v=39983  width=300 height=220/><br/>M30 - PK09+350 D (A3)</div>
-3.6551592978091,40.4107049430342,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara14303.jpg?v=39983  width=300 height=220/><br/>VINATEROS - MEDIA LEGUA</div>
-3.60967908068689,40.3685723045833,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara18303.jpg?v=39983  width=300 height=220/><br/>ENSANCHE VALLECAS - PEÑARANDA DE BRACAMONTE</div>
-3.69111882683206,40.4789110413546,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08316.jpg?v=39983  width=300 height=220/><br/>MONFORTE DE LEMOS - PEDRO RICO</div>
-3.68916470090093,40.4748636501762,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08315.jpg?v=39983  width=300 height=220/><br/>MONFORTE DE LEMOS - SINESIO DELGADO</div>
-3.64077197765198,40.4416174030438,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara15319.jpg?v=39983  width=300 height=220/><br/>ARTURO SORIA - JOSE DEL HIERRO</div>
-3.71403239385324,40.410233366347,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara01307.jpg?v=39983  width=300 height=220/><br/>BAILEN - SAN FRANCISCO EL GRANDE</div>
-3.68364710588772,40.4067575616644,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara03313.jpg?v=39983  width=300 height=220/><br/>REINA CRISTNA - J. GAYARRE</div>
-3.71760936339191,40.3850864445122,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara11302.jpg?v=39983  width=300 height=220/><br/>PLAZA FERNANDEZ LADREDA</div>
-3.66966496355964,40.3984502661488,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara13301.jpg?v=39983  width=300 height=220/><br/>M30 - PK10+000 C (CIUDAD DE BARCELONA)</div>
-3.71172786377166,40.4302710763766,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara07311.jpg?v=39983  width=300 height=220/><br/>ALBERTO AGUILERA - MÁRTIRES DE ALCALÁ</div>
-3.64013452689016,40.3943923770882,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara13304.jpg?v=39983  width=300 height=220/><br/>PABLO NERUDA - FUENTE CARRANTONA</div>
-3.6253224901263,40.3833904680728,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara18301.jpg?v=39983  width=300 height=220/><br/>ALBUFERA - DEMOCRACIA</div>
-3.66871138009731,40.4245226477132,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara04304.jpg?v=39983  width=300 height=220/><br/>GOYA - DOCTOR ESQUERDO</div>
-3.71447722530376,40.4006226293067,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02310.jpg?v=39983  width=300 height=220/><br/>PIRAMIDES</div>
-3.72059622646489,40.4041209229378,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara11310.jpg?v=39983  width=300 height=220/><br/>MELANCOLICOS</div>
-3.72085481645511,40.413965827844,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara01312.jpg?v=39983  width=300 height=220/><br/>VIRGEN DEL PUERTO - PUENTE DE SEGOVIA</div>
-3.6862269715792,40.4379400160201,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara04309.jpg?v=39983  width=300 height=220/><br/>MARIA DE MOLINA - SERRANO</div>
-3.6511381676961,40.4494053747709,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara15304.jpg?v=39983  width=300 height=220/><br/>ARTURO SORIA - GREGORIO BENITEZ</div>
-3.68295411554663,40.4377536763851,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara04311.jpg?v=39983  width=300 height=220/><br/>VELAZQUEZ - MARIA DE MOLINA</div>
-3.68872795853866,40.4305915676197,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara07303.jpg?v=39983  width=300 height=220/><br/>CASTELLANA - JOSE ORTEGA Y GASSET</div>
-3.69923151686566,40.4009280532517,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02305.jpg?v=39983  width=300 height=220/><br/>SANTA MARIA DE LA CABEZA</div>
-3.72167810663169,40.4372667568143,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara09304.jpg?v=39983  width=300 height=220/><br/>FARO MONCLOA - PRINCESA</div>
-3.72172006759321,40.4372661534638,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara09305.jpg?v=39983  width=300 height=220/><br/>FARO MONCLOA - A6</div>
-3.7293943944027,40.4143551026534,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara10319.jpg?v=39983  width=300 height=220/><br/>AV DE PORTUGAL - PUERTA DEL ANGEL</div>
-3.73178741461319,40.3884080927332,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara11309.jpg?v=39983  width=300 height=220/><br/>GENERAL RICARDOS - OCA</div>
-3.66773733699182,40.4589230186244,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara05303.jpg?v=39983  width=300 height=220/><br/>COSTA RICA - JOSÉ MARIA SOLER</div>
-3.65380697696926,40.3916381745692,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara13302.jpg?v=39983  width=300 height=220/><br/>ALBUFERA - BUENOS AIRES</div>
-3.71748288697177,40.4825133436259,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08310.jpg?v=39983  width=300 height=220/><br/>HERRERA ORIA - ISLA DE AROSA</div>
-3.70419310325823,40.4794013004621,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08311.jpg?v=39983  width=300 height=220/><br/>GINZO DE LIMIA - MONFORTE DE LEMOS</div>
